renda_mensal,idade,score_credito,tempo_relacionamento,limite_credito
4019.07,36,81,12,8218.77
6162.54,18,65,6,6722.07
3827.85,26,85,1,1833.0
4922.87,36,91,4,6105.5
5023.52,56,59,5,2940.27
3926.74,61,83,11,6135.53
1500.0,41,76,4,2908.36
6371.65,20,79,11,7124.65
4941.56,40,95,8,4039.76
4301.13,48,59,12,8031.25
4937.17,26,68,5,5844.1
6680.76,34,71,8,8094.39
9311.37,65,60,8,5636.98
1564.74,46,61,8,4449.79
5852.39,54,75,3,3919.13
4056.71,66,98,0,2055.21
7860.18,25,88,0,4337.74
2369.95,25,92,0,568.92
5195.28,28,94,0,2284.53
4687.42,26,76,8,6441.1
2761.96,28,63,1,2896.28
3700.18,20,66,13,9354.83
4386.7,36,92,3,2828.49
5302.43,65,66,11,5355.76
1500.0,51,90,2,1745.34
4435.39,19,88,6,5630.39
6527.78,45,67,0,2344.23
7652.0,37,77,10,9804.56
5633.18,40,84,1,2678.32
6093.52,32,60,1,1088.23
2472.22,50,74,1,979.32
4322.78,28,61,10,7050.9
2512.66,43,55,2,2664.66
4627.3,67,97,14,8075.15
9591.34,55,50,12,9026.63
7923.33,35,90,14,9611.05
6583.52,19,71,1,3110.51
5635.85,48,75,5,3985.89
4497.45,39,89,14,9536.11
6303.28,39,62,5,5592.35
3795.57,27,90,8,7369.79
9331.48,61,81,2,5488.77
6660.67,55,72,3,2850.86
6938.7,67,52,4,4546.98
4013.58,18,83,3,4084.94
4078.41,31,79,5,4014.4
3521.2,19,85,8,6039.37
2500.9,19,80,2,1741.9
7782.73,24,51,14,9423.03
6368.24,20,77,0,2119.63
4172.88,60,75,10,7233.28
3794.12,26,87,7,6188.73
7923.63,39,93,6,5238.48
6038.32,68,58,14,7145.09
4155.06,39,52,13,8050.76
7324.35,38,51,1,2510.14
8807.07,57,83,13,9326.44
3844.32,53,99,9,4500.08
4164.07,33,73,4,2238.38
4555.76,67,88,14,7866.78
5594.09,61,81,3,2972.78
4930.53,56,78,2,4022.39
2080.54,39,70,14,8976.86
3169.36,52,65,9,3654.0
5254.76,31,85,6,7953.45
8019.02,53,56,4,6420.9
5429.27,57,71,3,3272.07
6854.97,42,51,4,4423.18
5683.85,56,99,0,2028.21
4679.53,28,60,5,3475.24
3249.11,51,51,7,3850.0
5749.57,54,68,7,5888.9
7463.54,69,98,10,9657.2
2466.46,23,68,1,1888.47
6143.87,37,82,9,6982.26
3885.5,54,64,13,8003.84
5704.67,47,76,1,3265.93
3518.22,51,84,12,6616.31
5290.43,59,89,1,2089.37
3106.8,64,68,14,8559.29
6939.95,32,89,10,6806.2
5110.71,47,91,14,7441.18
8577.64,19,53,13,9718.14
5610.3,44,50,7,4746.41
3002.29,50,67,5,2211.84
1821.43,21,50,6,3828.02
7841.27,61,81,8,6898.86
3804.33,45,63,4,4206.68
3027.73,37,55,6,6287.3
7688.87,31,53,7,6564.25
4130.09,18,77,14,10289.24
6825.47,29,95,10,7226.91
5705.44,24,71,2,2805.9
1500.0,49,74,5,2146.15
6280.5,32,53,6,5621.71
3054.45,67,52,8,3597.54
2533.41,58,77,10,6030.41
1500.0,69,93,11,3617.52
2689.23,56,90,2,1911.96
4285.31,31,52,5,4933.23
5158.67,45,84,6,5026.94
5301.39,24,78,5,6429.04
6766.1,27,70,3,2177.8
1597.79,20,94,13,9594.6
1500.0,39,65,11,4233.42
9963.81,25,85,9,8133.19
4885.88,46,83,8,7544.61
6068.78,20,60,4,4893.0
2121.77,55,77,1,2105.17
6363.71,62,84,9,7722.15
7096.83,27,98,1,5525.02
1500.0,45,83,12,6198.05
5976.29,26,91,10,8485.22
5940.21,41,62,10,6325.55
1500.0,26,70,12,6459.57
5364.85,67,63,3,3790.84
3695.04,54,74,3,2394.21
5921.42,45,96,3,3946.0
6397.2,41,94,14,10300.96
5937.44,18,95,6,5163.27
4386.71,44,96,10,7209.72
4134.01,46,57,5,2762.03
5423.32,23,96,11,7576.84
4482.8,21,66,5,2511.52
2042.53,39,85,6,6276.73
5388.16,57,96,8,7236.73
4635.01,28,51,12,10391.1
4631.8,47,65,6,3624.48
4285.97,68,88,12,7867.86
4603.93,67,71,0,401.34
3698.3,27,96,6,3557.56
6713.62,53,82,4,4625.56
4127.89,50,98,13,8073.12
5160.03,68,99,9,5055.81
3585.63,42,58,8,3739.85
2810.68,63,76,5,1339.2
4772.36,63,69,2,2586.94
6353.01,49,90,7,4809.15
7073.53,39,98,1,3317.45
6430.54,57,68,8,6025.19
3111.01,54,71,7,6532.04
5110.99,54,67,12,9180.86
4832.2,44,54,5,4410.58
6454.85,43,78,0,1789.32
6018.07,44,58,10,6888.25
3749.2,24,59,2,1194.06
5695.4,25,52,4,3833.51
6142.6,41,70,0,4429.28
5657.52,31,95,5,5142.07
4926.86,46,76,6,4023.88
3686.14,66,54,10,4605.12
4196.09,67,94,8,5926.8
9328.67,30,58,12,11525.73
2631.62,28,52,4,2771.45
8763.97,18,74,0,5155.03
8749.07,29,88,14,9673.0
2399.15,58,63,2,326.98
3755.36,66,58,7,4525.76
4384.49,25,96,5,6086.16
3768.88,69,80,6,4066.22
3788.37,41,76,4,3842.67
6393.67,36,84,6,4883.84
5511.53,66,82,2,2763.36
6100.05,68,77,1,3229.22
4692.48,19,99,3,4038.58
4553.29,19,64,0,2170.6
3502.1,64,88,2,1713.24
5958.54,47,98,6,5809.02
7038.07,30,75,6,5426.78
2705.07,64,89,5,2792.27
6571.04,59,84,5,5873.8
5549.02,64,52,2,1612.07
2686.66,24,59,8,4984.16
2114.28,56,65,3,921.88
4446.8,60,97,8,5218.69
3966.3,58,85,11,6926.6
7085.38,28,61,13,8069.44
4217.04,68,94,4,1661.35
3916.1,52,62,9,4136.43
4115.72,52,98,8,5364.93
4529.82,61,51,7,4145.59
5558.58,49,72,0,2411.26
7131.49,42,94,3,4738.73
2533.66,26,52,0,3299.87
5792.79,61,98,3,2740.88
2323.72,19,72,14,8918.64
7091.41,31,65,1,4739.03
1890.12,18,64,10,6827.67
7448.07,42,76,8,7909.05
6887.0,29,91,0,3345.47
3430.77,25,80,4,4339.15
3931.68,63,94,7,5059.89
1500.0,38,75,0,548.25
1500.0,68,97,4,968.55
4401.05,60,66,2,2221.23
5382.92,47,97,1,1690.01
7080.08,69,77,9,7414.65
4436.22,37,83,3,5211.56
4730.17,19,63,14,8526.13
2485.83,37,72,14,8863.09
4706.07,18,75,4,4726.76
5193.98,25,99,5,4353.4
6174.82,32,89,5,5060.5
4906.01,19,96,5,3670.7
6878.23,26,52,9,10100.81
5042.72,59,64,6,4246.37
4729.57,48,72,0,2044.14
6599.2,48,55,5,5449.87
6613.56,33,95,14,9284.48
4355.7,41,73,11,8313.53
8602.58,32,74,7,6044.21
5524.13,61,98,3,2913.85
5226.8,69,58,12,7820.84
4372.15,47,70,13,9624.69
5895.35,64,92,13,7852.6
6742.95,57,86,8,5369.25
5186.77,48,50,10,6788.5
5435.44,35,70,11,7824.56
2764.14,35,65,8,7180.96
3325.24,34,92,7,4599.38
3456.87,42,79,4,3651.14
5494.25,47,93,2,4636.37
2736.35,36,88,12,7904.91
1500.0,50,80,2,1762.75
2205.19,46,67,3,4839.29
6065.5,26,82,4,5925.64
8351.96,55,91,5,6813.85
6897.9,19,57,8,8303.01
2836.3,23,71,8,6338.6
3286.06,42,61,8,5392.27
3740.29,31,76,8,5484.95
1903.93,20,78,1,850.15
4593.73,66,79,1,4397.58
5910.85,35,87,6,6314.35
3029.83,62,93,13,7227.95
2605.04,61,67,5,3501.32
6557.03,38,80,12,8140.08
3186.49,66,90,13,6539.02
3416.44,52,88,5,3518.64
1500.0,24,87,9,6898.08
6838.06,58,62,10,6439.4
7631.78,48,87,10,8444.55
4346.06,22,59,9,5788.9
4869.03,66,87,1,2257.85
5958.43,40,76,13,10056.38
6319.9,45,82,0,2066.44
4838.96,24,67,3,4108.97
3826.05,18,95,7,6739.31
4679.66,24,63,0,2097.38
4224.95,68,59,5,2389.07
5473.48,22,68,4,5267.84
2833.82,68,54,0,890.33
7333.87,26,59,3,4986.24
8942.03,66,84,12,6837.85
3552.78,24,85,2,3723.04
3430.83,47,83,4,3276.65
3297.13,23,64,0,-681.74
4049.72,37,97,10,6331.85
8486.3,41,80,5,5861.68
3848.45,51,66,9,5092.89
5255.89,38,52,7,4821.87
4061.65,53,98,13,7803.81
1500.0,38,83,5,3553.0
3888.2,56,86,12,7105.33
4905.22,53,72,2,425.19
8042.38,19,55,13,10495.13
1500.0,58,58,8,3213.52
6888.17,39,50,10,6950.01
5450.91,19,93,13,8828.59
4796.23,66,72,3,3404.35
2908.23,28,73,6,3495.48
7451.21,26,96,14,11280.22
5662.32,52,77,3,3843.87
4903.38,51,98,12,7547.67
4785.25,37,71,6,4201.91
6851.12,45,64,14,9081.6
3274.11,42,54,8,4505.95
7845.88,54,60,0,2037.2
9379.32,64,98,3,5748.17
4378.4,20,97,4,4300.44
7577.57,62,87,3,4633.27
3817.97,64,70,2,3165.57
2721.27,24,75,2,1860.09
3822.79,37,59,4,3266.96
5809.54,31,81,7,5280.69
4507.02,47,67,13,7115.13
5794.38,55,63,4,3770.43
5506.68,21,99,2,3297.05
4129.72,67,62,0,755.13
2531.93,55,51,1,-133.07
4921.32,37,70,8,6321.84
2233.4,54,96,13,6533.29
5124.23,42,75,7,4980.4
5654.42,65,84,11,8188.41
1500.0,45,83,10,6757.7
7522.77,23,64,7,6738.25
4308.76,62,97,10,7007.14
6006.38,44,99,6,4683.8
3681.54,68,66,4,2748.13
4171.65,59,51,13,8061.28
8199.49,45,52,0,3442.75
2281.1,50,91,10,6693.57
3966.72,40,54,8,4511.14
5089.98,61,71,3,3694.08
1500.0,59,60,3,1810.69
3132.63,41,83,13,8006.87
6616.28,19,53,12,9977.99
2425.15,19,77,4,3349.61
5305.38,48,88,7,3914.09
5669.95,65,82,7,5671.49
6004.01,21,51,2,4371.23
2877.95,44,85,2,3059.86
5313.81,68,71,1,2619.59
2649.06,43,85,10,4670.4
4400.86,30,73,3,2393.15
6729.82,53,67,14,10350.35
3294.45,35,93,5,4536.52
6058.79,34,63,14,9243.63
4842.06,36,64,9,7054.4
6514.3,45,86,6,5491.72
1500.0,69,76,6,3207.99
7352.06,26,67,10,7733.16
1500.0,42,52,6,2275.86
2541.52,54,60,3,1845.85
7285.32,64,75,10,4572.55
4847.71,65,62,5,4744.27
4112.37,40,50,8,5457.33
6882.22,65,68,7,5196.64
4741.24,36,57,9,8123.83
3015.27,43,50,12,6224.4
7493.67,47,67,3,4731.39
5525.05,42,83,3,3903.22
2439.98,48,62,6,4927.48
3458.29,59,78,6,4816.45
2991.24,65,61,9,6671.23
2632.41,22,82,5,5400.14
4728.38,20,81,5,3842.31
4847.26,36,70,3,3457.7
5847.9,65,62,6,4785.6
6119.06,46,80,14,10903.98
6691.06,42,85,12,9613.66
7038.07,54,60,9,6491.2
5973.05,37,86,10,6843.1
5712.59,62,92,12,7067.98
6935.66,22,71,6,5407.72
5825.9,51,71,2,4739.42
3094.47,52,82,0,-237.47
2214.04,28,68,0,798.89
2948.63,41,71,13,6703.64
5630.5,53,51,4,5004.04
4388.38,62,57,5,2043.39
5454.08,53,90,9,5501.17
4484.42,57,75,4,3255.17
3161.3,25,57,5,3172.27
1500.0,20,65,2,2360.1
2560.11,20,67,13,6491.5
8494.64,46,77,9,6953.21
6925.71,18,58,13,11184.74
3502.28,43,64,4,4141.02
3930.04,42,70,13,8292.18
3995.62,59,70,1,1578.65
7180.62,56,74,9,7290.53
6818.05,39,72,10,7649.96
6927.43,68,97,1,2617.08
2974.13,50,62,11,6702.63
8571.45,50,65,2,5018.57
4418.75,55,74,5,3441.47
6675.3,20,66,12,8455.48
5584.37,48,54,14,9099.36
1579.01,37,92,7,3759.37
3969.99,38,98,3,2901.71
4919.48,58,64,3,3140.24
3351.12,32,91,3,3858.16
2038.92,21,70,9,7222.2
4081.34,56,92,12,7121.8
7615.17,56,57,13,11486.59
6103.7,50,54,12,7699.18
3889.75,51,73,8,5272.82
5439.02,67,56,4,3403.11
2276.71,39,62,7,3588.38
4953.34,67,85,1,2121.85
1500.0,37,79,8,4264.52
2616.36,42,86,10,6448.8
6587.31,56,90,2,2412.54
3786.31,60,53,1,812.5
4065.7,56,57,2,2513.02
4775.19,69,82,7,6075.02
8057.48,61,56,10,6956.09
1500.0,44,58,0,232.69
3106.06,68,76,8,6086.94
9715.58,63,71,7,6115.09
7274.11,44,74,3,3727.54
5991.11,58,74,11,6662.29
5471.21,52,94,14,10792.06
4445.92,65,89,10,5296.53
2196.97,68,95,1,713.33
4100.16,47,62,11,8393.78
4697.38,21,78,11,7837.49
7231.61,50,56,8,6444.58
5639.87,63,58,4,3582.37
5071.2,43,52,5,1698.4
3631.83,42,55,9,5671.25
3998.68,63,90,9,5881.82
1500.0,38,51,14,6648.3
5398.62,57,70,14,7268.5
2458.11,30,86,8,5890.39
4242.83,61,80,1,2524.25
6990.13,62,86,5,6269.87
5467.53,40,56,12,8384.77
5609.06,44,98,0,1712.5
7393.33,40,86,12,8181.89
6309.19,52,89,5,5050.91
4675.54,50,77,6,4596.99
1500.0,30,64,0,2254.03
4107.95,59,64,14,9518.37
4776.43,37,91,14,8371.21
4959.35,25,64,0,3198.19
1714.3,42,60,9,5008.3
5324.26,28,72,10,6588.21
6421.64,20,56,14,9093.83
4204.84,42,51,7,4392.97
5842.92,30,70,11,8313.69
3606.77,54,92,9,5808.6
5424.06,61,59,3,3353.82
8694.3,49,55,1,4119.54
4114.26,18,91,8,3994.64
2645.17,56,93,11,7009.43
6425.08,26,51,6,6484.41
4398.35,66,61,5,4437.35
3380.82,19,67,14,8627.24
3442.62,56,55,5,1780.8
5419.02,32,81,1,3504.92
5028.97,31,70,10,7371.67
7510.81,26,83,2,4243.0
5776.65,43,57,3,6280.76
6863.49,39,97,5,5471.22
4983.56,46,77,5,4681.79
5920.59,38,77,11,5950.04
4843.73,22,51,6,4625.63
8562.13,53,73,4,2947.11
5878.22,69,58,0,3066.12
2039.36,64,93,8,4319.23
4567.33,48,80,5,3899.25
5402.26,64,97,6,4411.73
4918.57,19,53,12,7194.97
6613.72,67,56,2,2972.02
3984.4,45,64,14,7552.09
5009.12,62,96,0,437.08
6784.26,37,78,3,6075.95
2165.47,33,81,5,6230.2
3054.45,52,75,7,5481.77
8815.35,54,51,7,6097.8
4242.58,55,94,8,5711.0
6671.22,46,50,14,8223.39
7143.32,63,88,2,3439.75
2404.59,60,65,10,4380.95
3279.55,59,75,0,1162.21
5018.22,20,98,12,10243.49
3648.39,32,77,8,6990.58
5804.29,32,70,6,4363.04
6054.25,19,93,1,3376.04
5409.18,23,91,8,6884.41
4900.45,60,94,2,2044.77
6151.45,56,56,1,3047.95
7386.42,53,51,0,4038.74
7603.48,40,50,2,4579.07
5539.12,54,53,13,7405.43
3246.56,53,89,9,7001.76
4649.08,66,66,6,3960.46
6353.87,26,57,8,6819.89
7197.56,34,95,14,10479.45
7132.86,25,94,7,6440.87
4647.31,37,66,3,2630.92
5450.72,67,75,6,3687.51
6039.76,53,65,12,8012.55
7921.92,69,74,10,6982.63
3489.01,63,92,2,2238.46
5919.68,19,53,11,8717.97
3971.0,29,60,8,4336.85
7336.88,21,63,9,7623.51
4934.67,29,66,6,5538.01
5476.73,55,70,8,3899.87
3324.4,22,82,13,8820.62
4144.31,64,53,8,2874.72
8969.23,48,58,8,8578.07
6230.51,19,94,11,10262.9
5373.68,38,59,4,2958.7
7742.66,66,96,5,5168.39
8017.8,21,72,2,3596.2
4920.07,40,70,11,7509.3
3472.95,69,62,7,5115.01
4695.36,22,93,11,6866.4
4278.26,43,91,13,8819.65
5202.82,56,96,8,6457.92
5544.47,26,75,7,7607.34
10045.1,62,65,13,10553.27
2922.25,25,55,4,2311.45
2383.45,62,53,3,2020.52
3823.59,45,86,13,6912.58
1500.0,54,99,2,1387.06
1500.0,33,77,0,1140.97
2348.39,51,77,2,1104.39
7266.57,19,55,13,9425.3
2296.58,34,83,11,6345.84
1605.71,31,95,6,3347.19
3311.78,30,63,13,6086.19
5799.31,41,67,13,9475.25
3974.99,47,96,2,1229.94
4316.8,51,83,9,4849.08
3851.91,50,95,3,2675.51
2351.83,57,61,13,7346.22
3151.74,35,92,4,4041.4
3364.77,29,57,6,6498.45
6267.73,33,58,0,1812.59
2759.84,27,66,6,4255.2
7040.5,33,71,10,6913.96
6367.18,39,78,14,11286.12
1871.58,52,78,11,7220.28
5771.84,21,94,0,4138.82
5111.05,33,52,8,5744.76
7721.31,38,80,14,10793.09
3364.87,18,70,10,7663.16
6308.27,67,52,12,8478.31
6592.13,56,87,11,6980.88
1509.76,61,62,14,7713.2
7618.4,56,97,2,5484.86
3531.01,59,87,0,351.41
5938.15,23,94,2,4036.17
4558.67,53,67,6,5873.49
4617.16,50,69,8,7086.69
3389.0,42,84,11,6201.56
3813.26,60,50,10,6576.7
5899.2,53,50,13,7435.87
7834.8,52,61,3,3995.51
2564.62,19,83,12,7573.72
3937.07,24,97,2,1938.95
5522.89,34,80,11,8481.54
5416.82,43,89,13,7512.14
6001.95,61,80,10,6696.52
7322.78,54,84,5,4733.35
1570.51,36,60,10,3252.67
3857.97,69,65,6,2080.8
7088.73,49,55,14,9006.84
4642.0,50,91,6,3737.51
2699.84,48,57,1,3583.98
2469.31,52,66,2,2058.76
4974.85,65,76,1,-206.89
4172.99,63,73,0,-92.24
9314.33,42,68,7,4280.75
4686.12,51,71,12,7621.78
3472.52,50,66,0,974.83
7497.09,43,53,0,2811.53
4841.77,56,52,1,2476.56
6549.73,69,90,5,3955.85
8764.16,60,54,6,4810.64
7955.72,29,69,7,6142.81
5745.4,53,80,10,4785.83
6454.67,33,57,3,3302.26
7693.48,66,96,3,5125.28
3087.28,50,75,10,4814.87
2388.78,61,78,2,1057.4
9027.55,66,77,1,5061.11
2497.36,65,90,2,1081.32
9536.66,53,96,5,6445.34
3610.46,67,98,4,4562.02
3194.15,39,67,2,2329.31
6587.33,47,63,10,5851.76
1788.48,33,80,1,300.64
10143.31,19,59,0,4428.33
8848.1,59,54,11,8263.0
8079.98,31,72,6,6359.83
1949.08,23,93,2,906.78
7589.78,33,56,2,2793.24
7378.75,24,93,12,9188.97
5332.44,49,68,1,2931.77
6682.45,57,90,5,6235.69
6234.93,46,77,1,3775.59
2577.34,18,73,1,1812.25
4126.07,18,76,11,6902.71
4396.94,61,82,7,4370.29
1966.03,45,76,12,7431.4
6507.28,51,54,8,7169.7
7258.9,30,72,14,10199.62
5905.83,30,55,8,5597.7
8747.31,67,51,9,7854.09
5696.65,43,92,1,3217.45
5041.68,37,56,14,9891.3
3895.72,20,60,1,3202.08
5552.59,18,51,4,4036.41
1500.0,26,76,13,8856.7
8526.81,25,75,14,11953.29
5784.52,68,71,13,10410.57
7267.28,48,98,12,8449.36
7292.5,21,74,12,9346.74
6472.89,22,92,14,9615.59
2957.74,43,51,3,3202.63
1500.0,34,85,14,8091.51
9365.84,61,62,0,1394.67
5036.39,62,60,2,1123.5
4323.94,31,91,14,7532.53
4472.47,34,97,12,7117.48
4076.73,39,80,10,5467.46
4969.57,69,66,1,333.47
4849.71,68,53,4,3072.98
5233.7,56,60,3,2820.46
4514.04,31,84,14,8985.74
6777.37,45,72,4,4618.69
6453.08,28,86,12,8169.58
3930.98,42,89,6,5528.09
5388.08,56,64,9,5486.63
2671.49,32,50,9,3616.04
6247.37,30,90,3,4895.98
8379.27,54,71,11,7238.99
6766.98,31,97,8,9081.78
4836.86,20,65,3,3846.98
3067.2,64,72,11,5592.24
6369.36,50,75,1,2553.35
3811.34,39,90,13,8120.5
5057.32,39,57,7,7538.4
6533.42,57,58,2,2884.01
3394.3,37,88,10,8127.48
5209.43,63,53,3,2626.95
2924.18,19,76,2,3209.36
4352.81,43,80,14,8804.46
4106.02,24,80,11,6744.39
7451.52,64,89,12,8641.77
5434.07,30,61,5,4845.51
3676.65,36,73,10,6712.99
4180.72,25,97,12,7735.82
7054.76,50,55,5,4464.52
1880.0,64,90,2,2707.03
3394.34,57,61,10,5648.26
2922.9,69,61,9,6387.68
5352.67,31,93,3,4679.23
5270.23,55,75,4,2363.63
4719.61,52,98,10,6784.88
4860.29,23,92,0,2410.51
2334.33,50,66,13,7796.09
3148.15,48,90,1,1938.88
6184.95,66,53,5,3582.32
2095.82,48,51,0,-680.21
4483.4,40,62,3,3875.87
6933.63,64,84,7,7388.04
5440.89,69,79,12,8968.23
3648.15,35,63,11,6968.2
6450.44,51,50,9,8829.77
3569.03,22,61,13,10667.73
5122.17,27,89,11,8123.82
3457.76,25,57,13,6236.52
2039.67,68,59,5,1535.58
4770.87,18,93,7,4910.58
7427.07,19,58,11,8846.78
7290.33,38,64,0,2901.6
6477.96,32,68,10,7260.19
6441.74,60,66,8,5449.2
6525.87,20,61,8,7206.69
4601.17,36,62,1,3843.97
2515.4,44,53,14,8539.8
5338.04,65,82,12,7025.8
6883.54,42,53,10,7120.89
6729.15,23,50,4,4451.98
5472.59,43,81,6,4626.97
5680.16,48,86,1,3908.73
2203.61,63,53,10,5986.19
8120.45,22,59,11,6718.06
4772.79,49,58,2,3253.77
1500.0,30,92,9,6083.95
4726.38,45,50,8,6550.09
5159.76,37,81,7,5711.9
6073.69,34,68,10,6967.89
4855.39,26,75,6,5481.64
3845.69,60,65,6,3997.62
3941.01,21,64,11,7138.62
5003.54,69,81,14,8427.7
4634.59,18,57,14,9346.04
8986.42,52,64,14,9339.75
4345.56,59,95,6,3676.98
3462.23,33,53,11,6977.87
7171.1,58,79,4,3104.53
5004.03,22,59,8,7772.28
6821.42,53,70,11,7157.1
4825.61,42,67,5,3892.29
6433.61,52,62,1,2840.8
7525.06,44,67,11,8730.17
7853.49,48,92,6,5665.43
6522.95,63,93,10,8633.04
1500.0,33,98,0,927.24
1972.91,26,85,7,4311.95
5603.1,67,58,13,8143.79
2083.1,68,93,6,3544.25
2830.74,28,99,13,8568.78
6798.29,27,69,8,5848.18
3672.18,41,51,0,2777.68
3863.17,65,89,0,-1112.14
4209.29,64,93,6,7157.76
7426.77,25,82,13,10582.79
7525.27,43,50,10,8075.33
9673.79,47,68,10,9138.78
6712.25,34,57,8,6118.57
8155.66,42,76,4,5944.96
3590.61,59,69,11,6640.27
2182.94,18,76,9,5210.73
6211.1,65,93,4,4428.06
4615.95,47,62,2,1655.45
8336.79,34,54,5,5555.14
4233.28,24,52,1,2687.75
3774.71,43,65,11,6853.69
4407.97,45,77,0,1983.63
4915.53,25,86,14,8714.62
5065.01,38,88,9,7436.15
5300.7,28,97,6,7216.18
7693.44,32,75,0,2740.17
2697.28,55,59,13,6271.85
6770.15,59,67,8,6932.92
6398.49,57,68,9,7726.04
5637.53,21,98,12,8368.61
5897.18,58,71,7,5500.73
4103.7,35,56,5,4601.1
2215.31,48,88,6,2867.36
5764.51,45,99,3,2926.7
4047.72,30,71,0,1841.71
6161.5,28,61,9,7930.52
4360.45,42,90,6,4670.87
6707.85,33,87,0,2472.65
7121.27,69,81,9,6145.49
6846.68,36,84,13,9329.93
7506.01,25,70,11,8087.03
4972.78,53,54,13,8445.07
7002.27,46,94,8,6263.06
4260.87,28,99,12,8387.9
3910.21,18,91,0,3033.95
5165.97,57,84,6,6072.82
7624.4,69,68,12,8130.1
4594.73,29,78,7,5931.96
6806.95,42,64,6,5279.77
2998.21,33,58,7,4660.79
1500.0,69,94,6,1326.06
4031.98,65,79,14,9069.47
4897.39,26,77,11,5898.22
6991.75,28,63,9,7344.31
4537.89,26,93,14,9189.75
8229.69,49,81,2,4794.86
6003.04,67,60,7,7687.99
4534.46,40,56,7,3457.29
5466.07,60,72,4,2644.85
2890.77,34,84,9,4363.03
4547.22,56,98,6,3804.43
4643.07,42,53,13,9000.71
5386.51,65,53,3,2058.94
4415.15,30,87,12,6864.81
5932.47,30,50,7,6200.9
1784.85,61,79,6,2920.23
7209.41,54,94,3,3488.21
4956.13,49,73,11,7863.55
6527.33,44,53,7,4702.5
7082.49,20,53,10,9887.37
5369.17,34,90,14,10530.22
6734.26,45,85,0,2407.38
5718.95,26,71,10,7269.99
5635.44,50,75,7,5268.51
4022.5,35,50,14,9175.14
7416.14,53,67,1,3384.14
5218.59,38,92,6,5337.45
7789.9,41,69,11,7481.16
2768.0,22,92,10,6541.26
3812.96,58,52,4,1850.09
2795.21,69,84,2,1967.8
7174.83,41,74,11,9497.09
6194.06,49,56,2,2821.06
1924.91,51,53,5,3443.73
3312.16,33,56,8,4452.08
2732.34,51,67,14,5496.21
7055.23,69,51,1,1151.99
7415.64,63,99,5,6276.85
4063.01,30,52,1,2153.3
1500.0,40,53,10,5320.94
1500.0,44,78,6,3341.34
7621.24,62,89,10,6283.8
7470.81,61,50,2,2186.56
8115.66,51,91,0,2619.16
4750.55,42,81,1,1162.32
1500.0,63,58,8,2813.42
5981.44,46,71,1,2880.67
4023.79,42,87,6,4027.28
8542.24,22,91,14,11153.52
6371.88,63,75,6,6641.66
5399.06,24,78,5,4233.41
4207.92,68,62,10,6298.83
7685.3,34,59,3,4183.96
3568.37,53,91,6,3927.36
2226.98,65,79,12,6191.09
5162.05,56,56,1,3477.96
7177.3,52,94,4,7101.56
8283.16,60,55,3,5273.83
1850.02,46,92,4,2507.07
7543.35,34,59,10,8936.61
4875.44,61,84,8,7147.57
6617.14,69,53,6,4208.18
2144.28,62,87,10,5451.4
4231.85,21,71,5,4938.08
6295.66,31,55,0,841.13
5001.21,49,65,9,4830.08
4757.77,42,50,7,5458.67
4322.46,42,88,3,5398.66
5011.23,45,76,11,6838.09
5045.03,20,51,12,9218.1
2737.56,39,64,13,9473.44
3885.92,31,71,11,7096.54
6188.23,35,93,14,8893.42
4736.45,45,91,4,4888.74
5988.41,19,53,2,3340.51
4668.27,22,53,10,9300.92
3857.29,34,53,2,1868.39
7046.43,30,76,2,3743.66
6286.6,55,59,14,10328.79
4783.52,48,93,12,7741.17
6551.14,42,94,14,9390.23
6241.9,23,84,13,9300.42
3856.22,26,74,2,1110.19
5330.9,42,55,4,3853.5
5754.26,30,91,10,9043.56
5976.68,30,73,1,3045.31
8519.32,63,60,8,9035.93
6289.6,66,88,4,2928.65
6314.88,40,55,14,9845.24
2828.22,53,80,11,6483.37
10307.58,29,58,12,9904.49
2424.35,30,86,3,5546.42
3895.2,23,86,10,8980.81
3980.75,36,81,9,6119.43
4370.59,37,90,13,7042.83
3246.02,58,73,12,7113.03
1759.37,21,51,14,7314.56
7359.26,58,71,14,9625.91
3969.14,30,61,11,7422.95
1500.0,37,87,10,6121.42
4428.78,28,91,12,9406.58
5889.38,60,70,3,3546.08
1808.76,50,79,13,7238.68
6237.18,59,72,6,4096.19
5630.82,66,99,12,8658.83
3259.26,66,63,2,1984.92
5571.47,55,72,5,4651.45
8251.17,49,56,6,5091.17
5112.38,22,53,7,4293.95
4002.9,54,81,8,6137.67
3354.2,35,89,3,3489.46
8628.86,30,88,1,3766.7
4582.59,29,84,3,4386.76
4524.25,47,64,14,8443.1
6760.58,33,91,0,2657.03
6143.28,44,53,0,1640.96
2243.32,22,74,4,3630.04
5407.53,67,97,5,3307.72
4022.76,24,99,10,6650.05
7356.81,45,71,10,6080.85
2697.67,36,90,4,2758.69
6587.78,64,50,12,6864.78
1500.0,47,71,9,4473.83
6296.69,23,98,1,3412.59
6548.97,45,78,13,9315.34
3199.5,30,52,11,7469.33
6731.99,22,88,4,5723.65
4748.79,47,50,11,5969.76
1500.0,41,83,2,610.68
5595.29,24,83,9,5641.0
3390.07,62,56,13,7131.63
6861.23,49,63,6,3761.65
7620.9,21,52,10,8526.58
4174.94,23,85,14,7215.04
2821.78,22,52,12,7104.52
4948.42,59,83,11,6863.61
6465.37,44,74,4,5268.51
3782.51,26,75,14,10898.04
